décider,,[sound:décider.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decider/,,lsf-2 verbe
décor,,,,,,lsf-1 
décorer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decorer/,,lsf-2 verbe
définition,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/definition-1/,,lsf-2 langue
déjà (fini),"Acte, passé. Auparavant.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deja-1/,,lsf-1 adverbe
déjà (surprise),"Là maintenant, temps, rapide.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deja-2/,,lsf-1 adverbe
délicieux - délicieuse,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/delicieux/,,lsf-1 adjectif
départ,,,,,,lsf-2 
dépenser,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/depenser/,,lsf-2 verbe
déprimer,,,,,,lsf-1 verbe
déprimé-e,,,,,,lsf-1 adjectif sentiment
désert,,,,,,lsf-2 
détail,,,,,,lsf-2 
déçu-e,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decu-decue/,,lsf-1 adjectif sentiment
Eaux-Vives,,,,,,lsf-2 lieu ville
Egypte,,,,,,lsf-1 lieu pays
email,,[sound:email.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/e-mail-courriel/,,lsf-2 communication
embrasser,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/embrasser/,,lsf-2 verbe verbe-loc
en face,,,,,,lsf-1 
en forme,,,,,,lsf-1 adjectif
en même temps,,,,,,lsf-2 formule
encore,,,,,,lsf-1 adverbe
enfant,,,,,,lsf-1 famille
enfin,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/enfin/,,lsf-2 adverbe
enseigner,,,,,,lsf-1 verbe verbe-dir
ensemble,,,,,,lsf-1 adverbe
entendant,,,,,,lsf-1 adjectif
entendre,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entendre/,,lsf-1 verbe
entreprise,,,,,,lsf-2 
